Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
50098285920224036105;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5009828-59.2022.4.03.6105 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: RAFAEL PRADO DOS SANTOS ADVOGADO do(a) APELADO: KALINE GABRIELA MACIEL DA SILVA GEBRA - SE700-A Ementa PREVIDENCIÁRIO. AUXÍLIO-ACIDENTE. QUALIDADE DE SEGURADO. CARÊNCIA...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5009828-59.2022.4.03.6105 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: RAFAEL PRADO DOS SANTOS Advogado do(a) APELADO: KALINE GABRIELA MACIEL DA SILVA GEBRA - SE700-A OUTROS PARTICIPANTES: Relatório Demanda proposta objetivando a concessão de aposentadoria por invalidez ou auxílio-doença desde a data de cessação do benefício (10/6/2019) ou...;Parcialmente deferido
50037015420234036143;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5003701-54.2023.4.03.6143 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: LUCCAS CORDEIRO ADVOGADO do(a) APELANTE: TATIANA CRISTINA FERRAZ DE ASSIS - SP275238-N ADVOGADO do(a) APELANTE: ANGELICA TALITA SANTOS COLOMBO DE LIMA - SP382525-N ADVOGADO do(a) APELANTE: HENRIQUE CENEVIVA - SP190221-N...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5003701-54.2023.4.03.6143 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: LUCCAS CORDEIRO Advogados do(a) APELANTE: ANGELICA TALITA SANTOS COLOMBO DE LIMA - SP382525-N, DANIELLE RIBEIRO DE MENEZES BONATO - SP286086-N, HENRIQUE CENEVIVA - SP190221-N, TATIANA CRISTINA FERRAZ DE ASSIS - SP275238-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: RELATÓRIO Demanda proposta...;Parcialmente deferido
50147061620244036183;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5014706-16.2024.4.03.6183 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: ALEX COTRIN DOS SANTOS ADVOGADO do(a) APELANTE: NATHALIA BEGOSSO COMODARO - SP310488-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS EMENTA PREVIDENCIÁRIO. AUXÍLIO-ACIDENTE. AUSÊNCIA DE REDUÇÃO DA CAPACIDADE LABORATIVA...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5014706-16.2024.4.03.6183 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: ALEX COTRIN DOS SANTOS Advogado do(a) APELANTE: NATHALIA BEGOSSO COMODARO - SP310488-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: RELATÓRIO Demanda proposta objetivando a concessão de aposentadoria por invalidez, auxílio-doença ou auxílio-acidente, desde a data de cessação do benefício...;Parcialmente deferido
50060060520214036103;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5006006-05.2021.4.03.6103 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: HEITOR IGLESIAS BRESOLIN ADVOGADO do(a) APELADO: FERNANDA HELOISE RODRIGUES SANTOS - SP399986-A ADVOGADO do(a) APELADO: JULIANA OLIVEIRA DE SOUZA E TOLEDO - SP254319-A...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5006006-05.2021.4.03.6103 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: HEITOR IGLESIAS BRESOLIN Advogados do(a) APELADO: FERNANDA HELOISE RODRIGUES SANTOS - SP399986-A, GIOVANA CARLA DE LIMA DUCCA - SP213694-A, JULIANA OLIVEIRA DE SOUZA E TOLEDO - SP254319-A OUTROS PARTICIPANTES: RELATÓRIO Trata-se de ação revisional de benefício...;Parcialmente deferido
50044286720224036104;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;10/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5004428-67.2022.4.03.6104 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: HELIO ATANAZIO FONTES CURADOR: RAILDA FONTES DA SILVA ADVOGADO do(a) APELADO: JULIANA DIAS GONCALVES - SP174556-A CURADOR do(a) APELADO: RAILDA FONTES DA SILVA FISCAL DA LEI:...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5004428-67.2022.4.03.6104 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: HELIO ATANAZIO FONTES CURADOR: RAILDA FONTES DA SILVA Advogados do(a) APELADO: JULIANA DIAS GONCALVES - SP174556-A, OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP Relatório Embargos de declaração (Id. 341121321) de acórdão assim ementado (Id....;Parcialmente deferido
50258264420254030000;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual AGRAVO DE INSTRUMENTO (202) Nº 5025826-44.2025.4.03.0000 RELATOR: THEREZINHA ASTOLPHI CAZERTA AGRAVANTE: ELZA DE FATIMA STANKEVICIUS, HELENA STANKEVICIUS, LUZIA STANKEVICIUS NUNES, REGINA DE FATIMA NUNES MARTINS, RENATO NUNES MARTINS, ROGERIO NUNES MARTINS, EMANUEL NONATO MARINHO ADVOGADO do(a) AGRAVANTE: BRENO BORGES DE...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5025826-44.2025.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: ELZA DE FATIMA STANKEVICIUS, HELENA STANKEVICIUS, LUZIA STANKEVICIUS NUNES, REGINA DE FATIMA NUNES MARTINS, RENATO NUNES MARTINS, ROGERIO NUNES MARTINS, EMANUEL NONATO MARINHO Advogado do(a) AGRAVANTE: BRENO BORGES DE CAMARGO - SP231498-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES:...;Parcialmente deferido
50268180520254030000;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual AGRAVO DE INSTRUMENTO (202) Nº 5026818-05.2025.4.03.0000 RELATOR: THEREZINHA ASTOLPHI CAZERTA AGRAVANTE: JULIANA MACIEL ALBERGE ADVOGADO do(a) AGRAVANTE: RICARDO AURELIO DE MORAES SALGADO JUNIOR - SP138058-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS EMENTA PROCESSUAL CIVIL E PREVIDENCIÁRIO. AGRAVO DE...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5026818-05.2025.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: JULIANA MACIEL ALBERGE Advogado do(a) AGRAVANTE: RICARDO AURELIO DE MORAES SALGADO JUNIOR - SP138058-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: RELATÓRIO Agravo de instrumento interposto contra decisão proferida pelo Juízo da 4ª Vara Previdenciária Federal de São Paulo/SP, em sede...;Indeferido
50008764220244036131;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;16/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5000876-42.2024.4.03.6131 RELATOR: TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SOLANGE APARECIDA COMELLI, FABRICIO COMELLI DE JESUS ADVOGADO do(a) APELADO: HELLON ASPERTI - SP406811-A ADVOGADO do(a) APELADO: ALBERIONE ARAUJO DA SILVA - SP297034-N Ementa Ementa:DIREITO...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5000876-42.2024.4.03.6131 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SOLANGE APARECIDA COMELLI, FABRICIO COMELLI DE JESUS Advogados do(a) APELADO: ALBERIONE ARAUJO DA SILVA - SP297034-N, HELLON ASPERTI - SP406811-A OUTROS PARTICIPANTES: Relatório EXMO. DESEMBARGADOR FEDERAL TORU YAMAMOTO (RELATOR): Trata-se de ação proposta em face do...;Indeferido
50018290820254036119;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5001829-08.2025.4.03.6119 RELATOR: TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: LETICIA DA SILVA LOPIS, CAMILA LOPIS DE SOUZA, GUILHERME LOPIS DE SOUZA ADVOGADO do(a) APELADO: RITA DE CASSIA DA SILVA - SP327435-A FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP EMENTA...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5001829-08.2025.4.03.6119 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: LETICIA DA SILVA LOPIS, CAMILA LOPIS DE SOUZA, GUILHERME LOPIS DE SOUZA Advogado do(a) APELADO: RITA DE CASSIA DA SILVA - SP327435-A OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP RELATÓRIO PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª...;Indeferido
52044188620254039999;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;16/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5204418-86.2025.4.03.9999 RELATOR: TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA IVONETE DIAS DA PAZ ADVOGADO do(a) APELADO: TAIS HELENA DE CAMPOS MACHADO GROSS STECCA - SP174623-N ADVOGADO do(a) APELADO: PAULA ADRIANA CISTERNA SANTINI - SP309177-N EMENTA DIREITO...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5204418-86.2025.4.03.9999 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA IVONETE DIAS DA PAZ Advogados do(a) APELADO: PAULA ADRIANA CISTERNA SANTINI - SP309177-N, TAIS HELENA DE CAMPOS MACHADO GROSS STECCA - SP174623-N OUTROS PARTICIPANTES: RELATÓRIO O Exmo. Desembargador Federal Toru Yamamoto (Relator): Trata-se de ação previdenciária...;Indeferido
50013857520174036144;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;16/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5001385-75.2017.4.03.6144 RELATOR: TORU YAMAMOTO APELANTE: MARIA IRANILDA RODRIGUES BEZERRA ADVOGADO do(a) APELANTE: ROBERTO HIROMI SONODA - SP115094-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Ementa PREVIDENCIÁRIO. PENSÃO POR MORTE. REQUISITOS NÃO PREENCHIDOS. PERDA DA QUALIDADE DE...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5001385-75.2017.4.03.6144 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: MARIA IRANILDA RODRIGUES BEZERRA Advogado do(a) APELANTE: ROBERTO HIROMI SONODA - SP115094-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: Relatório O Exmo. Desembargador Federal Toru Yamamoto (Relator): Trata-se de ação previdenciária ajuizada em face do Instituto Nacional Do Seguro Social - INSS,...;Indeferido
52085404520254039999;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;13/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5208540-45.2025.4.03.9999 RELATOR: TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: TEREZA GOMES DA SILVA ADVOGADO do(a) APELADO: ADRIANO DA SILVA - SP490144-N EMENTA DIREITO PREVIDENCIÁRIO. APELAÇÃO CÍVEL. PENSÃO POR MORTE. UNIÃO ESTÁVEL COMPROVADA. QUALIDADE DE SEGURADO....;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5208540-45.2025.4.03.9999 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: TEREZA GOMES DA SILVA Advogado do(a) APELADO: ADRIANO DA SILVA - SP490144-N OUTROS PARTICIPANTES: RELATÓRIO O Exmo. Desembargador Federal Toru Yamamoto (Relator): Trata-se de ação previdenciária ajuizada em face do Instituto Nacional do Seguro Social - INSS, objetivando a...;Parcialmente deferido
52041702320254039999;8ª Turma;Desembargador Federal TORU YAMAMOTO;TRF - TERCEIRA REGIÃO;13/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5204170-23.2025.4.03.9999 RELATOR: TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: CLAUDIA REGINA DE OLIVEIRA LIMA PARTE RE: KAUA PEREIRA BORGES REPRESENTANTE: ELIAS FERREIRA MARCELINO ADVOGADO do(a) APELADO: CLAUDIO LUIS DA SILVA - SP310133-N ADVOGADO do(a) PARTE RE:...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5204170-23.2025.4.03.9999 RELATOR: Gab. 28 - DES. FED. TORU YAMAMOTO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: CLAUDIA REGINA DE OLIVEIRA LIMA PARTE RE: KAUA PEREIRA BORGES REPRESENTANTE: ELIAS FERREIRA MARCELINO Advogados do(a) PARTE RE: PRISCILLA BOVI GUERRA AVOLI - SP439908-N, Advogado do(a) APELADO: CLAUDIO LUIS DA SILVA - SP310133-N OUTROS PARTICIPANTES: RELATÓRIO O Exmo....;Indeferido
50155373520224036183;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5015537-35.2022.4.03.6183 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: CAIO ANTONIO ARROYO GONCALVES, INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS ADVOGADO do(a) APELANTE: KATIA CRISTINA RIGON BIFULCO GOMES - SP186486-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS, CAIO ANTONIO ARROYO...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5015537-35.2022.4.03.6183 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: CAIO ANTONIO ARROYO GONCALVES, INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Advogado do(a) APELANTE: KATIA CRISTINA RIGON BIFULCO GOMES - SP186486-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS, CAIO ANTONIO ARROYO GONCALVES Advogado do(a) APELADO: KATIA CRISTINA RIGON BIFULCO GOMES - SP186486-A OUTROS PARTICIPANTES:...;Parcialmente deferido
51679095920254039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;10/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5167909-59.2025.4.03.9999 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: MARIA INES DE OLIVEIRA CURADOR: MARINALDA DA SILVA OLIVEIRA ADVOGADO do(a) APELANTE: VALMIR DOS SANTOS - SP247281-N CURADOR do(a) APELANTE: MARINALDA DA SILVA OLIVEIRA APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS FISCAL...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5167909-59.2025.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: MARIA INES DE OLIVEIRA CURADOR: MARINALDA DA SILVA OLIVEIRA Advogados do(a) APELANTE: VALMIR DOS SANTOS - SP247281-N, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP RELATÓRIO Trata-se de demanda objetivando a concessão de benefício assistencial,...;Parcialmente deferido
50024025620244036127;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5002402-56.2024.4.03.6127 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: REMUALDO VICENTE JANUARIO ADVOGADO do(a) APELANTE: LIDIA NATALIA VILANOVA MONTEIRO BENATTI MODA - SP285069-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Ementa PREVIDENCIÁRIO. AUXÍLIO-ACIDENTE. AUSÊNCIA DE REDUÇÃO DA...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5002402-56.2024.4.03.6127 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: REMUALDO VICENTE JANUARIO Advogado do(a) APELANTE: LIDIA NATALIA VILANOVA MONTEIRO BENATTI MODA - SP285069-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: Relatório Demanda proposta objetivando a concessão de auxílio-acidente, desde o dia seguinte a data de cessação do auxílio-doença...;Parcialmente deferido
50003604220254036113;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;12/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5000360-42.2025.4.03.6113 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: ALEXANDRE JUNIOR NEVES REPRESENTANTE: ALESSANDRO PAULINO NEVES ADVOGADO do(a) APELANTE: TIAGO FAGGIONI BACHUR - SP172977-A REPRESENTANTE do(a) APELANTE: ALESSANDRO PAULINO NEVES APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL -...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5000360-42.2025.4.03.6113 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: ALEXANDRE JUNIOR NEVES REPRESENTANTE: ALESSANDRO PAULINO NEVES Advogados do(a) APELANTE: TIAGO FAGGIONI BACHUR - SP172977-A, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: RELATÓRIO Demanda proposta objetivando a concessão de aposentadoria por invalidez ou auxílio-doença, desde a data do...;Parcialmente deferido
50057839420224036110;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;10/03/2026;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma Avenida Paulista, 1842, Bela Vista, São Paulo - SP - CEP: 01310-936 https://www.trf3.jus.br/balcao-virtual APELAÇÃO CÍVEL (198) Nº 5005783-94.2022.4.03.6110 RELATOR: THEREZINHA ASTOLPHI CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: B. C. P., ALLAN DIEGO CAMARGO AGUIAR REPRESENTANTE: DENISE APARECIDA CAMARGO AGUIAR ADVOGADO do(a) APELADO: DIEGO IDALINO RIBEIRO - RS89724-A REPRESENTANTE do(a) APELADO:...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Tribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5005783-94.2022.4.03.6110 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: B. C. P., ALLAN DIEGO CAMARGO AGUIAR REPRESENTANTE: DENISE APARECIDA CAMARGO AGUIAR Advogados do(a) APELADO: DIEGO IDALINO RIBEIRO - RS89724-A, OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP Relatório Embargos de declaração opostos pelo INSS em...;Parcialmente deferido
