Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
00045303720054014000;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;23/03/2023;"PROCESSUAL CIVIL. SERVIDOR PÚBLICO. PENSÃO POR MORTE. CONCUBINATO. RE 883168/SC (TEMA 526). REPERCUSSÃO GERAL. NÃO CABIMENTO DE DIVISÃO DA PENSÃO ENTRE CONCUBINA E VIÚVA. APELAÇÃO NÃO PROVIDA. 1. Ao se pronunciar sobre o Tema 526, no RE 883168/SC, sob o regime de repercussão geral, consignou a tese: ""É incompatível com a Constituição Federal o reconhecimento de direitos previdenciários (pensão por morte) à pessoa que manteve, durante longo período e com aparência familiar, união com outra...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
00035076120154013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;23/03/2023;ADMINISTRATIVO. PENSÃO POR MORTE. LEI N. 3.373/58. FILHA MAIOR DE 21 ANOS NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. CASAMENTO ANTERIOR AO ÓBITO DO GENITOR. SEPARAÇÃO DE FATO. INEXISTÊNCIA DE DEPENDÊNCIA ECONÔMICA. APELAÇÃO DESPROVIDA. 1. A pensão temporária concedida sob a égide da Lei n. 3.373/58 era devida aos filhos de servidores públicos civis federais menores de 21 (vinte e um anos) ou inválidos, estendendo-se o direito de sua percepção à filha que, após superar a idade limite de 21...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
00026431320074013300;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;23/03/2023;ADMINISTRATIVO. PENSÃO POR MORTE. LEI N. 3.373/58. FILHA MAIOR DE 21 ANOS NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. DIB RETROAGE À DATA DO REQUERIMENTO ADMINISTRATIVO. CORREÇÃO MONETÁRIA. ART. 1º-F, DA LEI 9.494/97 (LEI 11.960/2009). IMPOSSIBILIDADE. JULGAMENTO DO RE 870.947. AUSÊNCIA DE MODULAÇÃO TEMPORAL. SENTENÇA MANTIDA. 1. A pensão temporária concedida sob a égide da Lei n. 3.373/58 era devida aos filhos de servidores públicos civis federais menores de 21 (vinte e um anos) ou inválidos,...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu parcial provimento à remessa necessária e à apelação.;Parcialmente deferido
00002553120074013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;23/03/2023;"ADMINISTRATIVO. PROCESSUAL CIVIL. SERVIDOR PÚBLICO. ÓBITO EM 2004. PENSÃO POR MORTE. ART. 217, I, ""C"", DA LEI 8.112/90. COMPANHEIRA SEM COMPROVAR UNIÃO ESTÁVEL NA ÉPOCA DO ÓBITO NEM DEPENDÊNCIA ECONÔMICA. SENTENÇA MANTIDA. 1. O benefício de pensão por morte pressupõe: a) óbito do instituidor que mantinha a condição de servidor, b) qualidade de dependente, e c) dependência econômica (art. 215 da Lei 8.112/90). E, para a concessão do benefício de que trata o art. 217, I, c, tem-se por...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
00082964720124013000;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;23/03/2023;ADMINISTRATIVO. SERVIDOR PÚBLICO. PENSÃO POR MORTE. EXTENSÃO DO BENEFÍCIO ATÉ OS 24 ANOS DE IDADE. IMPOSSIBILIDADE. APELAÇÃO DESPROVIDA. 1. A concessão de pensão por morte rege-se pelo princípio do tempus regit actum, isto é, pela lei vigente na data de falecimento do instituidor. 2. Segundo o art. 222, da Lei nº 8.112/91, a maioridade de filho, irmão órfão ou pessoa designada, aos 21 (vinte e um) anos de idade, acarreta perda da qualidade de beneficiário. 3. Quanto à extensão da pensão até...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10141671020234019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. UNIÃO ESTÁVEL NÃO DEMONSTRADA. QUALIDADE DE DEPENDENTE NÃO COMPROVADA. BENEFÍCIO INDEFERIDO. SENTENÇA DE IMPROCEDÊNCIA MANTIDA. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou comprovada (art. 16, §...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10050485520204014300;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO..PENSÃO POR MORTE. ÓBITO EM 20.06.2003 CONCESSÃO ADMINISTRATIVA. CESSÃÇÃO. FRAUDE. NÃO OCORRÊNCIA. RESTABELECIMENTO. TRABALHADORA RURAL. INÍCIO RAZOÁVEL DE PROVA MATERIAL CONFIRMADO POR MEIO DE PROVA TESTEMUNHAL. REQUISITOS LEGAIS COMPROVADOS. BENEFÍCIO DEVIDO. DIB. JUROS DE MORA E CORREÇÃO MONETÁRIA. HONORÁRIOS RECURSAIS. 1. Na hipótese, tratando-se de causa de natureza previdenciária incide o disposto no art. 496, §3º, inciso I, do...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negar provimento à apelação, e, de ofício, alterar o critério de correção monetária e de juros de mora.;Indeferido
10031545320194013500;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. MANDADO DE SEGURANÇA. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. DESCONTO DE VALORES PAGOS OS DEPENDENTES REGULARMENTE HABILITADOS. DESTINAÇÃO A FILHO MENOR POSTERIORMENTE HABILITADO. ART. 76 DA LEI Nº 8.213/91. DEVOLUÇÃO DE VALORES. IMPOSSIBILIDADE. SENTENÇA MANTIDA. 1. Trata-se de apelação interposta pelo Instituto Nacional do Seguro Social - INSS, em face de sentença que concedeu a segurança para determinar que a autoridade coatora se abstenha de efetivar...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação e à remessa oficial.;Indeferido
10026717520184013300;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 31.07.2011. RATEIO ENTRE VIÚVA E CONCUBINA. SIMULTANEIDADE DE RELAÇÃO MARITAL. UNIÃO ESTÁVEL NÃO CONFIGURADA. IMPOSSIBILIDADE. APLICAÇÃO DOS TEMAS 529 E 526 DO STF (RE 1045273 E RE 883168). APELAÇÃO DA RÉ PROVIDA. APELAÇÃO DA AUTORA PREJUDICADA. 1. Trata-se de apelações interpostas por Maria São Pedro Barreiros Santana e por Ermínia dos Santos, em face de sentença que julgou parcialmente procedente o pedido...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação da ré e julgou prejudicada a apelação da parte autora.;Deferido
10025878320194013900;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 25.01.2017. SERVIDOR PÚBLICO FEDERAL. COMPANHEIRA. DIB. DATA DO ÓBITO. HONORÁRIOS RECURSAIS. 1. Trata-se de apelação interposta pela União em face de sentença que julgou procedente o pedido da autora, Maria Merces Puresa de Oliveira, de concessão do benefício de pensão por morte de seu companheiro, Francisco de Assis Marques da Silva, falecido em 25.01.2017, desde a data do óbito. 2. Na hipótese, tratando-se...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação e de ofício, alterou o critério de correção monetária e de juros de mora.;Indeferido
10011677720184013900;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 28/07/2010. SEGURADO EMPREGADO. REGISTRO EM CTPS. RECOLHIMENTO DE CONTRIBUIÇÃO. RESPONSABILIDADE. EMPREGADOR. BENEFÍCIO DEVIDO. DIB. JUROS DE MORA E CORREÇÃO MONETÁRIA. HONORÁRIOS RECURSAIS. APELAÇÃO NÃO PROVIDA. 1. Trata-se de apelação interposta pelo Instituto Nacional do Seguro Social - INSS em face de sentença que julgou procedente o pedido da autora, Nara Sousa de Lima, de pensão por morte de seu pai,...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação e, de ofício, alterou o critério de correção monetária e de juros de mora.;Indeferido
00726109220134019199;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSO CIVIL. AGRAVO INTERNO. JUROS E CORREÇÃO MONETÁRIA CONFORME MANUAL DE CÁLCULOS DA JUSTIÇA FEDERAL. 1. Trata-se de agravo interno interposto pelo INSS em face de decisão monocrática (id 35557561, fls. 21-27) que deu parcial provimento ao recurso interposto pela parte autora para condenar o INSS a conceder o benefício de pensão por morte na forma que indica, fixando os juros e correção monetária conforme Manual de Cálculos da Justiça Federal. 2. Inconformado, interpõe...;Acórdão;AGRAVO INTERNO NA APELAÇAO CIVEL (AGTAC);A Turma, por unanimidade, negou provimento ao agravo interno interposto pelo INSS.;Indeferido
10555092420204013300;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GILDA MARIA CARNEIRO SIGMARINGA SEIXAS;TRF - PRIMEIRA REGIÃO;22/03/2023;ADMINISTRATIVO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 24/09/2005. NETO DE SERVIDOR UNIVERSITÁRIO MAIOR DE 21 (VINTE E UM) ANOS. PRORROGAÇÃO DO BENEFÍCIO. IMPOSSIBILIDADE. AUSÊNCIA DE AMPARO LEGAL. APELAÇÃO NÃO PROVIDA. 1. Trata-se de apelação interposta por Geraldo Pereira Cova Neto, em face de sentença que julgou improcedente seu pedido de manutenção da pensão temporária até completar 24 anos de idade ou até a conclusão do curso universitário. 2. O benefício de...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negOU provimento à apelação.;Indeferido
10446859420204013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL LUIS GUSTAVO SOARES AMORIM DE SOUSA;TRF - PRIMEIRA REGIÃO;22/03/2023;"PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO.PENSÃO POR MORTE. RESTABELECIMENTO DE BENEFÍCIO CESSADO POR EQUÍVOCO DO INSS. JUROS DE MORA E CORREÇÃO MONETÁRIA. HONORÁRIOS RECURSAIS. 1. Na hipótese, tratando-se de causa de natureza previdenciária incide o disposto no art. 496, §3º, inciso I, do CPC: ""Não se aplica o disposto neste artigo quando a condenação ou o proveito econômico obtido na causa for de valor certo e líquido inferior a: I - 1.000 (mil) salários-mínimos para a União e...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10296291220204019999;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GILDA MARIA CARNEIRO SIGMARINGA SEIXAS;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 31.12..2017. RATEIO. HABILITAÇÃO TARDIA. ART. 76. PAGAMENTO DE ATRASADOS INDEVIDO. DIB. JUROS DE MORA E CORREÇÃO MONETÁRIA. 1. Trata-se de apelação interposta pelo Instituto Nacional do Seguro Social - INSS, em face de sentença que julgou procedente o pedido para conceder à autora, Maria Alessandra de Camargo, o benefício de pensão por morte de José Francisco Gama, ocorrido em 31.12.2017, desde a data do...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação e, de ofício, alterou o critério de correção monetária e de juros de mora.;Deferido
10285474320204019999;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GILDA MARIA CARNEIRO SIGMARINGA SEIXAS;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE.. INDEFERIMENTO DA PETIÇÃO INICIAL. AUSÊNCIA DE COMPROVANTE DE RESIDÊNCIA EM NOME DA PARTE AUTORA. IMPOSSIBILIDADE. SENTENÇA ANULADA. 1. Trata-se de apelação interposta por G. S. D. S., representada por sua genitora, Gecirene Soares Campos, em face de sentença que julgou extinto o processo, nos termos do art. 485, I, do CPC. 2. De acordo com os arts. 319 e 320 do CPC não há previsão legal para o indeferimento da inicial...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação.;Deferido
10270716720204019999;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GILDA MARIA CARNEIRO SIGMARINGA SEIXAS;TRF - PRIMEIRA REGIÃO;22/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 09/03/2013. GENITORA DE SEGURADO SOLTEIRO E SEM FILHOS. DEPENDÊNCIA ECONÔMICA COMPROVADA. JUROS DE MORA E CORREÇÃO MONETÁRIA. HONORÁRIOS ADVOCATÍCIOS. CUSTAS. ISENÇÃO. APELAÇÃO PROVIDA. 1. Trata-se de apelação interposta por Terezinha de Jesus Duarte em face de sentença que julgou improcedente seu pedido de concessão do benefício de pensão por morte de seu filho, Roniery de Jesus Duarte, falecido em...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação.;Deferido
10185397020214019999;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL LUIS GUSTAVO SOARES AMORIM DE SOUSA;TRF - PRIMEIRA REGIÃO;22/03/2023;"PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO EM 02/09/2019. QUALIDADE DE SEGURADO. CASAMENTO REALIZADO HÁ MENOS DE DOIS ANOS ANTES DO ÓBITO DO SEGURADO. DURAÇÃO DO BENEFÍCIO. ART. 77, §2º, V, ""B, DA LEI Nº 8.213/91. APELAÇÃO PROVIDA. 1. Trata-se de apelação interposta pelo Instituto Nacional do Seguro Social - INSS, em face de sentença que julgou procedente o pedido para conceder da autora Ivanice Lopes Conde o benefício de pensão por morte de seu marido,...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação e não conheceu da remessa necessária.;Deferido
10168661320194019999;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GILDA MARIA CARNEIRO SIGMARINGA SEIXAS;TRF - PRIMEIRA REGIÃO;22/03/2023;PROCESSUAL CIVIL E PREVIDENCIÁRIO. APELAÇÃO CÍVEL. BENEFÍCIO PREVIDENCIÁRIO. DEVOLUÇÃO AO ERÁRIO DE VALORES RECEBIDOS INDEVIDAMENTE. TEMA REPETITIVO 979. RESP 1381734/RN. REPRESENTATIVO DA CONTROVÉRSIA. INAPLICABILIDADE DO ENTENDIMENTO FIRMADO NO RESP 1381734/RN. IRREPETIBILIDADE DOS VALORES PAGOS PELO INSS. BOA-FÉ. POSSIBILIDADE. 1. Trata-se de recurso de apelação interposto pela autora contra a sentença do juízo estadual proferida em 14/09/2011 (Id 23463960 págs. 85/93) que  em ação de...;Acórdão;APELAÇÃO CIVEL (AC);A Turma,, por unanimidade, deu parcial provimento à apelação da parte autora.;Parcialmente deferido
10620126120204013300;QUINTA TURMA;DESEMBARGADORA FEDERAL DANIELE MARANHÃO COSTA;TRF - PRIMEIRA REGIÃO;22/03/2023;DIREITO CIVIL E ADMINISTRATIVO. PROCEDIMENTO ORDINÁRIO. RESPONSABILIDADE CIVIL DO ESTADO. DANOS MORAIS E MATERIAIS. ACIDENTE DECORRENTE DE MÁ GESTÃO DE RODOVIA FEDERAL. OMISSÃO NEGLIGENTE DO ESTADO. DEVER DE INDENIZAR. JUROS DE MORA E CORREÇÃO MONETÁRIA. LEGITIMIDADE PASSIVA DA UNIÃO E DO DNIT E DA UNIÃO. SENTENÇA REFORMADA. 1. Em ações que versam sobre a reparação de danos em decorrência de acidente de trânsito em rodovia federal, em razão da presença de animais na pista, a jurisprudência...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu parcial provimento à apelação.;Parcialmente deferido
10001614220174014200;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MORAIS DA ROCHA;TRF - PRIMEIRA REGIÃO;21/03/2023;ADMINISTRATIVO. PROCESSUAL CIVIL. SERVIDOR PÚBLICO. ÓBITO EM 1996. PENSÃO POR MORTE. MENOR INVÁLIDO SOB GUARDA. COMPROVADA INVALIDEZ E A DEPENDÊNCIA ECONÔMICA ANTES DO ÓBITO. TRABALHO EXERCIDO POR CURTO PERÍODO DE TEMPO NÃO DESCARACTERIZA A INVALIDEZ. BENEFÍCIO DEVIDO. HONORÁRIOS DEVIDOS À DPU. 1. A concessão de pensão por morte rege-se pelo princípio do tempus regit actum, isto é, pela lei vigente na data de falecimento do instituidor. 2. No caso dos autos, o óbito do instituidor da pensão...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação da autora e negou provimento à apelação da União.;Indeferido
10977516120214013300;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. QUALIDADE DE SEGURADO. COMPANHEIRO. UNIÃO ESTÁVEL COMPROVADA. POSTERIOR À MP 871/2019. DEPENDÊNCIA ECONÔMICA PRESUMIDA. BENEFÍCIO DEVIDO. SENTENÇA MANTIDA. 1. Segundo a orientação jurisprudencial do Superior Tribunal de Justiça e desta Corte, deve-se aplicar, para a concessão de benefício de pensão por morte, a legislação vigente ao tempo do óbito do instituidor (AgRg no REsp 778.012/MG, Rel. Ministra Maria Thereza de Assis Moura, Sexta Turma, julgado em...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação do INSS.;Indeferido
10267948020224019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL. ÓBITO ANTERIOR AO ADVENTO DA MP 871/2019, POSTERIORMENTE CONVERTIDA NA LEI 13.846/2019. PROVA TESTEMUNHAL IDÔNEA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. APELAÇÃO NÃO PROVIDA. 1. A pensão por morte é o benefício pago aos dependentes do segurado que falecer, aposentado ou não, conforme estabelece o artigo 201, V, da Constituição Federal, regulamentada pelo artigo 74, da Lei 8.213/91. Para que os dependentes do segurado tenham...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação do INSS.;Indeferido
10111795020224019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;PREVIDENCIÁRIO. BENEFÍCIO ASSISTENCIAL. ART. 20, DA LEI 8.742/93. DEFICIENTE. AFERIÇÃO DA CONDIÇÃO DE MISERABILIDADE. REQUISITO NÃO PREENCHIDO. APELAÇÃO NÃO PROVIDA. 1. São necessários os seguintes requisitos para concessão do benefício de prestação continuada: ser a pessoa portadora de deficiência ou idosa, não receber benefício de espécie alguma e não estar vinculado a nenhum regime de previdência social, ter renda mensal familiar per capita inferior a ¼ do salário mínimo. 2. No caso...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação da parte autora.;Indeferido
10039723920184019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. AUSÊNCIA DA QUALIDADE DE SEGURADO ESPECIAL. INICIO DE PROVA MATERIAL NÃO APRESENTADO. REGIME DE ECONOMIA FAMILIAR NÃO CARACTERIZADO. IMPOSSIBILIDADE DE COMPROVAÇÃO EXCLUSIVA POR PROVA TESTEMUNHAL. APELAÇÃO INSS PROVIDA. 1. O art. 74 da Lei nº. 8.213/91 prescreve que a pensão por morte será deferida ao cônjuge, à companheira, companheiro ou ao filho não emancipado, de qualquer condição, menor de 21 anos. No tocante a estes, instituiu a lei presunção de...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação do INSS.;Deferido
10033178520184013300;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;ADMINISTRATIVO. PROCEDIMENTO COMUM. SERVIDOR PÚBLICO. PREVIDENCIÁRIO. PENSÃO POR MORTE. FILHA SOLTEIRA MAIOR DE VINTE E UM ANOS E NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. LEI Nº 3.373/58. APURAÇÃO DA DEPENDÊNCIA ECONÔMICA PARA MANUTENÇÃO DO BENEFÍCIO. SÚMULA TCU Nº 285. ACÓRDÃO TCU Nº 2.780/16. REQUISITO NÃO EXIGIDO PELA LEI. EXTINÇÃO DO BENEFÍCIO INDEVIDA. PRECEDENTES DO STF. DANO MORAL. NÃO CARACTERIZADO. APELAÇÃO NÃO PROVIDA. 1. Cinge-se a controvérsia quanto à legalidade da extinção da...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento às apelações da parte autora e da FUNASA.;Indeferido
10011706620174013900;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;"CONSTITUCIONAL E ADMINISTRATIVO. SERVIDOR PÚBLICO. PENSÃO POR MORTE (LEI 3.373/58). FILHA SOLTEIRA E NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. RESTRIÇÃO DIVERSA DA PREVISTA PELA LEI DE REGÊNCIA. IMPOSSIBILIDADE DE CASSAÇÃO DO BENEFÍCIO. 1. No caso, o direito vindicado surgiu quando estava em vigor a Lei 3.373/1958, que, entre outras figuras, contemplava a filha maior solteira, e não ocupante de cargo público efetivo, no rol de dependentes do funcionário público (art. 5º, caput, I, ""a"", II e...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação da União e à remessa necessária.;Indeferido
00253807820054013300;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RAFAEL PAULO;TRF - PRIMEIRA REGIÃO;21/03/2023;ADMINISTRATIVO E PROCESSUAL CIVIL. PENSÃO POR MORTE DE EX-CONGRESSISTA. LEGITIMIDADE DA UNIÃO. EXTINÇÃO DO INSTITUTO DE PREVIDÊNCIA DOS CONGRESSISTAS. DEPENDÊNCIA FINANCEIRA. COMPANHEIRA SOBREVIVENTE. COMPROVADA. DANO MORAL NÃO CARACTERIZADO. APELAÇÃO NÃO PROVIDA. 1. Inicialmente, rejeito a pretensão da União em que visa o afastamento de sua legitimidade pertinente às obrigações decorrentes do extinto Instituto de Previdência dos Congressistas, haja vista, por expressa disposição legal...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento às apelações da autora e da União.;Indeferido
00310397820124019199;SEGUNDA TURMA;DESEMBARGADOR FEDERAL PEDRO BRAGA FILHO;TRF - PRIMEIRA REGIÃO;20/03/2023;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. SEGURADO ESPECIAL. ÓBITO COMPROVADO. QUALIDADE DE SEGURADO DO INSTITUIDOR NÃO COMPROVADA. APELAÇÃO NÃO PROVIDA. 1. A concessão de pensão por morte rege-se pelo princípio do tempus regit actum, isto é, pela lei vigente na data de falecimento do instituidor. 2. Nos termos do art. 201, caput, da CF/88, a previdência social será organizada sob a forma de regime geral, de caráter contributivo e de filiação obrigatória, de forma que os titulares...;Acórdão;APELAÇÃO CIVEL (AC);A Turma negou provimento à apelação, à unanimidade.;Indeferido
00031189620174013500;1ª CÂMARA REGIONAL PREVIDENCIÁRIA DA BAHIA;JUÍZA FEDERAL RENATA MESQUITA RIBEIRO QUADROS;TRF - PRIMEIRA REGIÃO;20/03/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE.GUARDA. MENOR DE IDADE. COMPENSAÇÃO DE PARCELAS. APELO PROVIDO EM PARTE. 1. Trata-se de apelação interposta pelo INSS contra sentença que julgou procedente o pedido, condenando a autarquia a conceder o benefício de pensão por morte desde a data do óbito da avó da autora (menor sob guarda) ocorrido em 12/02/2012. Sustenta, o INSS, que já houve pagamento da pensão entre 12/02/2012 até 01/2017 quando cessou administrativamente o benefício, bem como pugna pela...;Acórdão;APELAÇÃO CIVEL (AC);A Câmara, por unanimidade, deu parcial provimento à apelação do INSS.;Parcialmente deferido
00002626520174013305;1ª CÂMARA REGIONAL PREVIDENCIÁRIA DA BAHIA;JUIZ FEDERAL SAULO JOSÉ CASALI BAHIA;TRF - PRIMEIRA REGIÃO;20/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. REMESSA OFICIAL INOCORRENTE. DECADÊNCIA.INOCORRÊNCIA. PRESCRIÇÃO QUINQUENAL. PENSÃO POR MORTE. TRABALHADOR RURAL. INICIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. QUALIDADE DE SEGURADO ESPECIAL COMPROVADA. CORREÇÃO MONETARIA E JUROS MORATORIOS. APELAÇÃO DESPROVIDA. 1.Trata-se de remessa oficial e de apelação interposta pelo Instituto Nacional do Seguro Social  INSS em face da sentença concedeu o benefício de pensão por morte rural, com DIB em...;Acórdão;APELAÇÃO CIVEL (AC);A Câmara, por unanimidade, não conheceu da remessa oficial e negou provimento à apelação.;Indeferido
10047547320194013900;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL GUSTAVO SOARES AMORIM;TRF - PRIMEIRA REGIÃO;17/03/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. RECURSO DE APELAÇÃO. PENSÃO POR MORTE. ÓBITO 19/11/2016. DIREITOS DO NASCITURO. TERMO INICIAL. DATA DO NASCIMENTO. APELAÇÃO PROVIDA. 1. Trata-se de apelação interposta por M.J.P.G.D.S., representada por sua genitora, Camila Pinto da Silva, em face de sentença que julgou improcedente seu pedido de pagamento das parcelas retroativas da pensão mensal por morte de seu pai, João Gabriel Gomes da Silva, falecido em 19/11/2016, desde a data do óbito, anteriormente...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
